job_id,company_name,industry,job_title,skills_required,experience_level,employment_type,location,median_salary,posted_date,company_size,tools_preferred
595,Collins LLC,Finance,ML Engineer,"R, CUDA, TensorFlow",Senior,Internship,"Ryanfort, SB",159668,26-12-2024,Large,"PyTorch, LangChain"
596,"Decker, Wilson and Daniel",Education,NLP Engineer,"Azure, Excel, Power BI, SQL",Entry,Full-time,"North Elizabeth, VU",63059,30-09-2024,Startup,"Scikit-learn, BigQuery, MLflow"
597,Erickson-Hill,Finance,ML Engineer,"LangChain, Reinforcement Learning, CUDA, R, SQL, Excel",Senior,Internship,"Aaronview, AZ",54564,13-10-2024,Mid,KDB+
598,"Harrison, Miller and Vasquez",Tech,Data Analyst,"Flask, Reinforcement Learning, Pandas, CUDA, Azure",Mid,Internship,"East Laceyville, FI",77386,21-10-2024,Large,"LangChain, Scikit-learn, FastAPI"
599,Avery-Randall,Tech,AI Researcher,"TensorFlow, Power BI, PyTorch",Mid,Internship,"Thomasborough, SR",95808,27-07-2025,Mid,BigQuery
600,Gonzalez LLC,Tech,Computer Vision Engineer,"C++, Hugging Face, PyTorch, SQL",Mid,Full-time,"Lake Kaylaport, VU",108206,26-03-2024,Large,"MLflow, LangChain, KDB+"
601,Rodriguez LLC,E-commerce,AI Researcher,"LangChain, AWS, Hugging Face, Flask, R",Entry,Full-time,"Lake Jamesberg, JM",107306,17-06-2025,Mid,"KDB+, BigQuery"
602,Diaz PLC,Retail,AI Researcher,"Python, TensorFlow, GCP, R",Senior,Full-time,"Harrismouth, TR",90615,05-08-2025,Mid,"Scikit-learn, MLflow"
603,Perez-Herman,Education,NLP Engineer,"C++, GCP, Keras, AWS, TensorFlow, LangChain",Mid,Contract,"Michaelside, NA",125660,08-12-2024,Startup,"FastAPI, KDB+"
604,Reese Inc,Automotive,AI Researcher,"Python, PyTorch, Hugging Face, CUDA, Azure, MLflow",Mid,Full-time,"Webbmouth, NA",182330,07-03-2025,Startup,"BigQuery, LangChain"
605,Yang-Ross,E-commerce,AI Product Manager,"GCP, Power BI, Azure, Python",Senior,Contract,"Andrewschester, IQ",83187,06-11-2024,Mid,"KDB+, TensorFlow, Scikit-learn"
606,"Arnold, Burns and Garcia",Retail,ML Engineer,"C++, FastAPI, Scikit-learn",Senior,Remote,"Deniseport, NE",104716,17-03-2025,Mid,"PyTorch, BigQuery, Scikit-learn"
607,Blankenship-Ferguson,Education,NLP Engineer,"FastAPI, AWS, Power BI, Flask, SQL, MLflow",Senior,Remote,"Aarontown, TO",138048,01-05-2025,Startup,"FastAPI, BigQuery"
608,"Acosta, Roy and Gutierrez",Healthcare,Quant Researcher,"Python, AWS, R, Pandas, Power BI, TensorFlow",Senior,Internship,"East Erica, GY",98152,22-06-2025,Startup,"FastAPI, Scikit-learn, LangChain"
609,"Barton, Guzman and Jones",Finance,ML Engineer,"Pandas, R, LangChain",Mid,Full-time,"East Eric, FI",107741,30-04-2025,Mid,"LangChain, PyTorch"
610,Miller-Schultz,Retail,Data Scientist,"Flask, C++, NumPy, Python, GCP",Entry,Full-time,"Beckerburgh, GA",101711,15-04-2024,Large,TensorFlow
611,Hendricks Group,Tech,ML Engineer,"Hugging Face, Flask, MLflow",Mid,Contract,"West Julie, MX",88593,20-06-2025,Startup,"BigQuery, PyTorch"
612,"Burke, Paul and Conner",Education,Data Analyst,"Excel, Reinforcement Learning, Pandas, GCP, FastAPI",Entry,Contract,"New Jerome, BA",71121,26-01-2025,Startup,LangChain
613,Glenn-Rodriguez,Finance,Data Analyst,"SQL, GCP, Scikit-learn",Senior,Internship,"Maryton, TH",133702,10-05-2024,Startup,"Scikit-learn, MLflow"
614,Schaefer-Anderson,Tech,Computer Vision Engineer,"C++, Python, GCP",Entry,Internship,"New Natalieview, SE",191409,26-05-2025,Large,"FastAPI, Scikit-learn, PyTorch"
615,"Harris, Hopkins and Miranda",Finance,Computer Vision Engineer,"NumPy, Pandas, Reinforcement Learning",Entry,Full-time,"Brooksmouth, TR",104414,19-10-2024,Startup,"PyTorch, Scikit-learn, TensorFlow"
616,Reyes LLC,Retail,AI Product Manager,"Reinforcement Learning, Python, MLflow, Flask",Mid,Remote,"West Lynnbury, BB",145050,20-08-2025,Startup,LangChain
617,"Smith, Adkins and Peterson",Retail,Computer Vision Engineer,"Scikit-learn, LangChain, MLflow, FastAPI",Entry,Full-time,"South Gregory, BO",88305,24-10-2024,Large,"KDB+, FastAPI"
618,Guerra and Sons,Tech,Data Analyst,"Azure, MLflow, Pandas, PyTorch",Mid,Contract,"North Timothy, SC",161545,17-08-2024,Large,"MLflow, PyTorch, LangChain"
619,Smith Inc,E-commerce,AI Product Manager,"AWS, Keras, Flask, R, PyTorch, Python",Senior,Full-time,"Bryanttown, ET",92566,24-02-2024,Mid,"PyTorch, FastAPI"
620,Rodriguez-Mcgrath,E-commerce,Data Scientist,"GCP, Keras, LangChain",Mid,Full-time,"Bonnieview, SN",162486,21-01-2025,Large,"KDB+, FastAPI"
621,"Mullen, Chaney and Morris",Automotive,ML Engineer,"R, Pandas, TensorFlow, Hugging Face, Python",Entry,Internship,"Simmonston, HT",149044,09-09-2024,Large,"LangChain, KDB+"
622,"Walker, Welch and Alexander",Finance,Quant Researcher,"SQL, Excel, Azure, PyTorch, Scikit-learn",Mid,Contract,"South Alyssaview, DK",146938,11-04-2024,Startup,"Scikit-learn, LangChain, TensorFlow"
623,Cochran Ltd,Education,ML Engineer,"SQL, NumPy, Python, Power BI, Scikit-learn",Senior,Contract,"Robinsonland, BR",121585,26-08-2024,Large,FastAPI
624,Wells PLC,Tech,NLP Engineer,"Pandas, CUDA, R, Python, FastAPI, SQL",Entry,Internship,"Kevinfurt, FM",153789,06-04-2025,Mid,"MLflow, LangChain, KDB+"
625,Knight PLC,Tech,Data Scientist,"LangChain, Pandas, Flask, AWS",Senior,Remote,"Woodberg, PL",124048,12-05-2024,Mid,"Scikit-learn, BigQuery"
626,Rivers-Bautista,E-commerce,Data Analyst,"Power BI, NumPy, LangChain, CUDA, Reinforcement Learning, Excel",Senior,Contract,"Port Austinport, AT",123361,30-09-2023,Large,"Scikit-learn, BigQuery"
627,"Cabrera, Schultz and Walker",E-commerce,Data Analyst,"Keras, Scikit-learn, MLflow, Python, SQL, Excel",Senior,Full-time,"Jessicaland, MX",164179,12-04-2024,Large,"TensorFlow, LangChain, MLflow"
628,"Morgan, Novak and Sullivan",Education,ML Engineer,"GCP, SQL, TensorFlow, Keras, Reinforcement Learning",Entry,Remote,"North Ashley, KI",96490,09-07-2025,Mid,"BigQuery, MLflow"
629,"Hall, Oconnell and Wilson",Automotive,AI Product Manager,"Power BI, R, C++, TensorFlow, Python",Mid,Full-time,"Careyland, MN",60308,24-09-2024,Mid,Scikit-learn
630,Harris Ltd,Automotive,Data Analyst,"PyTorch, FastAPI, MLflow, C++, Pandas, NumPy",Entry,Internship,"South Keith, UY",152302,18-07-2024,Startup,"MLflow, Scikit-learn"
631,Barajas-Wilson,Healthcare,Quant Researcher,"AWS, Pandas, FastAPI, R",Mid,Full-time,"West Christopher, AR",182145,18-07-2024,Large,"KDB+, LangChain, Scikit-learn"
632,Olsen and Sons,Finance,Quant Researcher,"Pandas, Hugging Face, LangChain, Reinforcement Learning",Senior,Full-time,"Michelleview, AE",98668,21-02-2024,Startup,"MLflow, PyTorch, Scikit-learn"
633,Adams-Bautista,Education,Data Scientist,"Excel, Power BI, Azure, NumPy, Hugging Face, LangChain",Mid,Full-time,"South Maryshire, DO",135912,24-05-2025,Mid,Scikit-learn
634,Montgomery-Bell,Healthcare,ML Engineer,"Power BI, TensorFlow, Python, Azure, C++, SQL",Mid,Contract,"Carpenterfurt, MV",155567,27-04-2025,Mid,"FastAPI, MLflow, LangChain"
635,Case PLC,Healthcare,Quant Researcher,"MLflow, PyTorch, Azure, R, Python, GCP",Mid,Internship,"Millerborough, MH",92827,24-08-2024,Large,"LangChain, KDB+, Scikit-learn"
636,Fisher LLC,Retail,Data Analyst,"Pandas, AWS, MLflow, TensorFlow",Mid,Full-time,"Jacquelineburgh, ME",138134,08-12-2024,Startup,TensorFlow
637,Morgan Group,Automotive,Data Analyst,"Keras, FastAPI, Python, Excel, AWS",Senior,Internship,"South Jameshaven, TT",131483,13-06-2025,Startup,"PyTorch, TensorFlow, Scikit-learn"
638,Weiss Inc,Education,AI Product Manager,"Power BI, MLflow, FastAPI, R, TensorFlow, NumPy",Mid,Full-time,"North John, IE",136296,29-02-2024,Startup,"TensorFlow, FastAPI, LangChain"
639,"Mendoza, Bishop and Wade",Automotive,NLP Engineer,"GCP, FastAPI, Excel",Senior,Full-time,"South Omarshire, DO",147818,07-05-2024,Mid,"MLflow, TensorFlow"
640,Stephenson and Sons,Healthcare,NLP Engineer,"AWS, C++, MLflow",Entry,Full-time,"Thomasshire, TT",165886,11-02-2025,Large,MLflow
641,Hernandez-Robles,Automotive,AI Researcher,"Keras, TensorFlow, R, Azure",Mid,Contract,"Craigside, JM",172673,31-12-2024,Mid,"BigQuery, LangChain"
642,"Carter, Gordon and Hurst",Finance,ML Engineer,"AWS, Azure, Flask, Reinforcement Learning, TensorFlow, Excel",Senior,Contract,"South Cynthia, GB",73379,12-02-2024,Startup,"FastAPI, KDB+, TensorFlow"
643,Thomas and Sons,E-commerce,NLP Engineer,"Excel, Flask, Hugging Face, TensorFlow",Entry,Contract,"Garzashire, BT",89245,21-03-2025,Mid,MLflow
644,Love LLC,Education,AI Researcher,"CUDA, TensorFlow, FastAPI, Power BI, LangChain, MLflow",Entry,Contract,"North Dianaland, GR",90330,03-06-2024,Startup,KDB+
645,Ingram-Long,Tech,ML Engineer,"R, AWS, Python, MLflow",Entry,Internship,"Johnstad, MK",114686,05-04-2024,Mid,"FastAPI, BigQuery, PyTorch"
646,"Zavala, Jones and Williams",Tech,AI Researcher,"Python, FastAPI, MLflow, LangChain",Mid,Internship,"Hallport, BE",78522,19-10-2023,Large,PyTorch
647,"Leon, May and Wilson",Education,ML Engineer,"LangChain, Python, AWS",Entry,Full-time,"Jessicamouth, MY",73193,10-10-2024,Large,"PyTorch, LangChain, KDB+"
648,Norton-Flores,E-commerce,Quant Researcher,"LangChain, R, Azure, CUDA",Entry,Contract,"Sanchezfurt, TJ",90356,19-10-2023,Startup,"Scikit-learn, BigQuery, PyTorch"
649,"Brown, Ross and Wright",Retail,Data Scientist,"Hugging Face, Scikit-learn, Excel, SQL",Entry,Full-time,"Jillfort, JM",99581,28-11-2023,Mid,TensorFlow
650,"Townsend, Jenkins and Johnson",Tech,Quant Researcher,"Reinforcement Learning, LangChain, CUDA",Senior,Internship,"West Joshuabury, KN",128117,29-04-2024,Startup,"BigQuery, Scikit-learn, FastAPI"
651,"Riddle, Hicks and Thompson",E-commerce,NLP Engineer,"Keras, C++, Azure, FastAPI, CUDA, Scikit-learn",Entry,Remote,"Lake Melissafort, DJ",150944,16-12-2023,Mid,Scikit-learn
652,"Herrera, Moore and Braun",Automotive,AI Product Manager,"CUDA, C++, Excel",Senior,Full-time,"North Kyleborough, BB",81550,15-07-2025,Mid,"BigQuery, TensorFlow, FastAPI"
653,Jones LLC,Healthcare,AI Product Manager,"R, Hugging Face, Excel, Keras",Entry,Remote,"Mariabury, GQ",182197,07-12-2024,Mid,FastAPI
654,Jones-Ortiz,Education,ML Engineer,"LangChain, TensorFlow, C++, Power BI, MLflow, AWS",Mid,Contract,"West Michaelview, MN",136828,25-02-2024,Large,"LangChain, Scikit-learn, PyTorch"
655,Howe-Gallagher,Healthcare,Computer Vision Engineer,"Python, Keras, CUDA, PyTorch, MLflow, NumPy",Mid,Remote,"Gilbertbury, DE",81691,17-07-2024,Mid,PyTorch
656,Ellis-Bailey,Tech,Quant Researcher,"C++, Power BI, Pandas",Mid,Full-time,"New Kristenburgh, VN",78435,11-06-2025,Large,BigQuery
657,Robinson Group,Education,NLP Engineer,"Scikit-learn, PyTorch, R, FastAPI, Excel, NumPy",Mid,Internship,"South Daniel, OM",57113,01-06-2025,Mid,"KDB+, BigQuery, FastAPI"
658,Goodwin-Ramirez,Education,NLP Engineer,"Hugging Face, FastAPI, C++, CUDA",Mid,Internship,"New Vanessa, JO",89076,16-11-2024,Startup,BigQuery
659,Bennett-Jackson,Healthcare,Quant Researcher,"Reinforcement Learning, TensorFlow, SQL, Flask, C++, Keras",Entry,Internship,"Whitemouth, ZM",155593,28-06-2025,Large,"LangChain, MLflow, KDB+"
660,Bean-Chavez,Finance,AI Product Manager,"Pandas, NumPy, TensorFlow, R",Entry,Internship,"Jordanside, KR",61675,13-06-2025,Large,"TensorFlow, LangChain"
661,"Goodwin, Harrison and Lopez",Education,ML Engineer,"Azure, PyTorch, R, Scikit-learn, AWS, Excel",Mid,Internship,"Davidtown, AM",120896,24-01-2025,Startup,BigQuery
662,Gardner-Li,Finance,ML Engineer,"Excel, SQL, GCP, Hugging Face, R",Entry,Internship,"Dustinberg, UZ",104724,21-12-2024,Startup,"FastAPI, LangChain"
663,Robinson-Hill,Healthcare,Computer Vision Engineer,"Excel, CUDA, GCP, Reinforcement Learning, TensorFlow",Senior,Internship,"Lake Melissahaven, TM",131497,15-01-2025,Large,KDB+
664,Moore Inc,Automotive,AI Researcher,"Keras, Hugging Face, R",Senior,Internship,"Aimeestad, KM",132588,28-03-2025,Startup,FastAPI
665,"Fisher, Miller and Duarte",Automotive,AI Researcher,"Azure, Scikit-learn, Python, AWS, LangChain, C++",Entry,Full-time,"West Cassie, MD",119475,09-11-2023,Startup,TensorFlow
666,"Clayton, Pratt and Stone",Healthcare,NLP Engineer,"PyTorch, Excel, Scikit-learn, TensorFlow",Entry,Internship,"Stephanieside, AF",119865,03-05-2025,Mid,BigQuery
667,"Jones, Spencer and Bowers",Retail,Data Scientist,"Scikit-learn, GCP, AWS, FastAPI, Excel, Pandas",Entry,Internship,"Mooreside, GB",64943,31-01-2025,Large,Scikit-learn
668,Lyons Inc,Finance,NLP Engineer,"CUDA, R, GCP",Senior,Remote,"Wangside, UZ",98472,13-11-2024,Large,"BigQuery, KDB+"
669,Robinson PLC,Education,Data Analyst,"FastAPI, C++, Azure, Reinforcement Learning, CUDA",Senior,Internship,"West Brittanyland, MW",97054,10-02-2025,Large,"PyTorch, BigQuery"
670,"Lopez, Davis and Greene",Automotive,ML Engineer,"LangChain, Azure, CUDA, GCP",Entry,Full-time,"Johnsonland, SM",115334,10-08-2024,Mid,"KDB+, LangChain, PyTorch"
671,"Williams, Romero and Goodwin",Automotive,Data Scientist,"Azure, PyTorch, Excel, R, NumPy",Entry,Remote,"Gregorybury, MM",79437,15-10-2023,Startup,"PyTorch, Scikit-learn, KDB+"
672,Martinez LLC,E-commerce,Computer Vision Engineer,"R, MLflow, AWS, Flask, C++",Senior,Internship,"Timothytown, KZ",108358,27-07-2025,Large,"TensorFlow, FastAPI"
673,Lopez-Hughes,E-commerce,Quant Researcher,"AWS, Reinforcement Learning, TensorFlow, FastAPI, SQL, Power BI",Senior,Remote,"Kentville, BT",101626,12-01-2025,Startup,"LangChain, PyTorch, BigQuery"
674,"Palmer, Moody and Wallace",Tech,NLP Engineer,"CUDA, NumPy, Power BI, Azure, C++",Entry,Internship,"South Amanda, BE",100552,30-12-2024,Startup,"PyTorch, MLflow, KDB+"
675,Lawrence PLC,Retail,Computer Vision Engineer,"SQL, Flask, FastAPI, Pandas, Power BI",Senior,Contract,"Saraview, BR",137701,12-08-2025,Mid,"FastAPI, PyTorch, MLflow"
676,Harrison-Stevenson,Education,NLP Engineer,"GCP, Excel, NumPy, Azure, R, Pandas",Mid,Internship,"Barberfurt, AD",102362,26-01-2024,Large,"MLflow, BigQuery"
677,Webb-Garcia,Retail,ML Engineer,"Python, MLflow, Reinforcement Learning, Power BI, Flask",Mid,Internship,"Andreaton, RO",165557,31-07-2025,Large,LangChain
678,Williams-Leonard,Tech,Data Scientist,"Flask, GCP, MLflow, Keras, CUDA, AWS",Mid,Internship,"Samuelside, BI",193761,25-01-2024,Large,KDB+
679,Fox Group,Automotive,AI Researcher,"TensorFlow, C++, AWS, GCP",Entry,Contract,"West Madisonchester, NP",108195,30-06-2024,Large,"BigQuery, MLflow"
680,"Taylor, Ruiz and Hernandez",Education,AI Product Manager,"Azure, LangChain, C++, NumPy, MLflow",Senior,Contract,"East Davidbury, SK",117295,15-03-2025,Large,"Scikit-learn, LangChain, TensorFlow"
681,"Taylor, Thompson and Good",Retail,Computer Vision Engineer,"Scikit-learn, C++, LangChain, CUDA, Excel, Flask",Entry,Remote,"South Patriciaport, RS",185144,08-02-2025,Startup,PyTorch
682,"Wheeler, Hall and Gonzalez",Healthcare,AI Researcher,"Excel, AWS, Flask, NumPy",Entry,Remote,"New Devinview, AG",131284,09-05-2025,Mid,LangChain
683,"Bell, Jones and Munoz",Healthcare,AI Product Manager,"FastAPI, Keras, MLflow",Mid,Full-time,"Angelastad, DE",70333,18-10-2023,Large,FastAPI
684,"Moyer, Nelson and Johnston",Healthcare,Computer Vision Engineer,"Keras, PyTorch, TensorFlow, Scikit-learn, Azure",Mid,Full-time,"Jordanport, NG",125729,09-02-2024,Large,KDB+
685,"Shepard, Anderson and Robinson",Retail,Quant Researcher,"Excel, CUDA, Reinforcement Learning",Mid,Full-time,"Lake Stacey, SE",146478,13-10-2024,Startup,"TensorFlow, LangChain, PyTorch"
686,Smith and Sons,Automotive,AI Researcher,"Hugging Face, GCP, Azure",Entry,Full-time,"Collinsland, MA",161361,10-09-2024,Mid,MLflow
687,"Mathews, Chavez and Scott",Healthcare,Quant Researcher,"LangChain, AWS, NumPy, Flask, GCP, Excel",Senior,Full-time,"Hamiltonport, WS",151997,12-01-2025,Startup,LangChain
688,Wiley LLC,Retail,AI Researcher,"SQL, NumPy, Excel, Pandas, Python",Mid,Internship,"West Manuel, RW",89252,11-07-2025,Startup,LangChain
689,"Lawrence, Smith and Powell",Tech,Data Analyst,"Reinforcement Learning, Flask, CUDA",Senior,Contract,"North Jessicamouth, BT",172015,15-01-2024,Large,BigQuery
690,"Allen, Harvey and Jordan",Retail,NLP Engineer,"C++, GCP, Pandas, MLflow, TensorFlow",Senior,Full-time,"Montoyabury, AR",96135,29-06-2025,Large,TensorFlow
691,Shaw-Knapp,Automotive,AI Product Manager,"Reinforcement Learning, C++, PyTorch, AWS, Azure",Mid,Internship,"North Williamside, FJ",67997,28-07-2024,Large,"FastAPI, LangChain, KDB+"
692,Phillips Ltd,Automotive,Computer Vision Engineer,"LangChain, PyTorch, GCP, AWS, C++, Azure",Mid,Full-time,"North Davidshire, WS",103639,16-03-2025,Startup,"TensorFlow, PyTorch"
693,Lang-Hill,Retail,Computer Vision Engineer,"Hugging Face, Flask, LangChain, TensorFlow, Pandas, FastAPI",Entry,Full-time,"Stephanieville, DE",126795,02-09-2024,Mid,"TensorFlow, BigQuery, FastAPI"
694,Hernandez LLC,Tech,Computer Vision Engineer,"PyTorch, C++, Python, TensorFlow, Power BI",Mid,Contract,"Danielberg, DZ",105225,24-03-2025,Large,"Scikit-learn, BigQuery"
695,"Bradford, Ryan and Edwards",Automotive,NLP Engineer,"FastAPI, Excel, TensorFlow",Senior,Full-time,"Port Austinfort, SZ",151434,19-01-2024,Large,"LangChain, Scikit-learn, KDB+"
696,Lang PLC,Education,Data Analyst,"Power BI, TensorFlow, Keras",Entry,Full-time,"Jaredberg, LT",186466,25-11-2023,Large,FastAPI
697,Rivas Inc,Healthcare,Data Analyst,"Pandas, TensorFlow, Keras, Python, Excel",Mid,Full-time,"West Rick, CY",156625,11-11-2024,Mid,BigQuery
698,Spencer-Watson,Automotive,NLP Engineer,"MLflow, C++, Excel",Senior,Remote,"Wilsonfurt, VU",85619,19-02-2025,Startup,FastAPI
699,"Ward, Morton and Taylor",Education,AI Product Manager,"Azure, Flask, Keras, Scikit-learn, Reinforcement Learning, GCP",Mid,Full-time,"Lisaview, GM",120475,11-06-2024,Startup,"KDB+, MLflow, Scikit-learn"
700,"Deleon, Waters and Perez",Tech,Quant Researcher,"NumPy, PyTorch, R, Flask, Python, Keras",Senior,Internship,"Lake Michael, AU",76767,18-04-2024,Startup,PyTorch
701,"Thomas, Park and Smith",Healthcare,Quant Researcher,"CUDA, Excel, Azure, NumPy",Senior,Internship,"North Shaneland, LB",137389,07-01-2024,Mid,"TensorFlow, MLflow, KDB+"
702,Wilcox PLC,Tech,Data Analyst,"NumPy, Pandas, Excel",Mid,Remote,"East Leonard, CM",185318,21-07-2024,Mid,"PyTorch, FastAPI, BigQuery"
703,Sanders-English,E-commerce,NLP Engineer,"NumPy, AWS, Reinforcement Learning, Scikit-learn, MLflow",Entry,Contract,"Jeanettefurt, SL",116557,26-12-2024,Mid,FastAPI
704,Jackson-Johnson,Education,Quant Researcher,"Flask, Keras, FastAPI, Azure, TensorFlow",Mid,Internship,"Smithton, BH",104128,25-04-2024,Mid,"PyTorch, KDB+, MLflow"
705,"Morgan, Moore and Ramirez",Automotive,Quant Researcher,"SQL, Excel, GCP, Keras, FastAPI, MLflow",Mid,Remote,"Alexanderfurt, BE",153512,16-12-2024,Startup,"KDB+, MLflow, TensorFlow"
706,Ellis PLC,Healthcare,Quant Researcher,"Hugging Face, MLflow, Reinforcement Learning",Entry,Contract,"Youngton, WS",71334,06-10-2023,Large,LangChain
707,Rojas-Mckinney,Tech,ML Engineer,"FastAPI, Reinforcement Learning, PyTorch",Senior,Contract,"East Anthony, CM",148203,13-04-2025,Startup,"Scikit-learn, TensorFlow"
708,Gilbert-Gonzalez,Tech,Quant Researcher,"CUDA, NumPy, Flask, LangChain, Power BI, Azure",Senior,Full-time,"West Anthonyfurt, CV",106786,09-02-2025,Startup,LangChain
709,Martinez-Martin,E-commerce,Data Analyst,"Power BI, Pandas, CUDA",Mid,Full-time,"Port Brian, LC",92000,14-01-2025,Large,FastAPI
710,Ayers-Davis,Education,Computer Vision Engineer,"Hugging Face, Flask, Power BI, Pandas, Excel",Senior,Full-time,"Tracyshire, SC",128559,02-11-2024,Startup,Scikit-learn
711,Mcintosh Inc,Automotive,Computer Vision Engineer,"R, PyTorch, Flask, GCP, Hugging Face",Senior,Full-time,"Jameshaven, CF",153933,27-08-2024,Mid,"MLflow, KDB+"
712,"Barnes, Cervantes and Ramos",Retail,NLP Engineer,"PyTorch, Scikit-learn, C++, Azure",Senior,Remote,"Kristinaville, LT",129082,21-12-2023,Mid,"LangChain, MLflow"
713,Harris-Flores,Automotive,Quant Researcher,"PyTorch, MLflow, Scikit-learn",Entry,Internship,"Donnaland, FJ",65242,10-04-2024,Startup,"MLflow, LangChain, PyTorch"
714,"Montgomery, Bradley and Brandt",Education,AI Researcher,"Azure, Reinforcement Learning, SQL, LangChain",Entry,Remote,"North Royborough, IR",149252,13-03-2024,Startup,"MLflow, BigQuery"
715,Wright-Ochoa,E-commerce,NLP Engineer,"R, C++, Keras",Mid,Full-time,"Williamsfort, BZ",146476,01-05-2025,Startup,"PyTorch, FastAPI, TensorFlow"
716,Sanders Group,Finance,NLP Engineer,"C++, Pandas, FastAPI, MLflow, Excel",Entry,Internship,"Port Robinchester, NG",90609,08-10-2024,Large,TensorFlow
717,Meadows Group,Retail,Data Scientist,"AWS, Flask, Keras, Hugging Face, NumPy, Scikit-learn",Senior,Internship,"Joshuamouth, TN",166579,30-10-2023,Large,LangChain
718,Thompson-Patterson,Retail,AI Researcher,"AWS, Hugging Face, GCP, Power BI, Keras",Mid,Internship,"Michaelville, BG",145067,15-09-2024,Large,"TensorFlow, PyTorch, FastAPI"
719,"Edwards, Moore and Miller",E-commerce,Data Analyst,"GCP, R, Reinforcement Learning, PyTorch, Hugging Face, Excel",Senior,Full-time,"North Justinmouth, MG",118038,30-07-2024,Startup,MLflow
720,Martinez and Sons,Tech,NLP Engineer,"PyTorch, GCP, Keras, NumPy, Flask",Entry,Full-time,"Cooperport, WS",107905,05-05-2025,Startup,"MLflow, TensorFlow"
721,Shepard-Kelly,Automotive,Data Analyst,"TensorFlow, MLflow, C++, Flask, SQL, GCP",Entry,Internship,"New Susan, FJ",168659,26-09-2024,Mid,"BigQuery, MLflow"
